"","subject_idx","response","rt","response_key","zConf","strength_corr","strenght_chosen"
"130",1232,1,2.05416124553,"right",-0.228922255534921,-0.313573518013851,-0.313573518013851
"131",1232,0,2.05416039218,"right",-1.62295628924011,0.24238383013619,-0.24238383013619
"132",1232,1,0.918652174135,"left",0.0580847514043822,0.0357155613763543,0.0357155613763543
"133",1232,0,1.80367412513,"right",-1.45895228527479,-0.239823795064502,0.239823795064502
"134",1232,1,1.8037503577,"right",-0.556930263465552,0.258710703249742,0.258710703249742
"135",1232,1,1.16910857394,"left",0.181087754378369,0.0926176702755381,0.0926176702755381
"136",1232,1,1.50307860089,"left",-0.597931264456881,-0.0839150687759684,-0.0839150687759684
"137",1232,0,2.0541165869,"right",-0.146920253552263,0.24665336585296,-0.24665336585296
"138",1232,1,1.11905393113,"left",0.960106773213619,-0.243990794840515,-0.243990794840515
"139",1232,1,2.33781379798,"left",1.00110777420495,-0.0301651932948516,-0.0301651932948516
"140",1232,0,2.48830455933,"right",-1.41795128428346,2.71546005043265e-05,-2.71546005043265e-05
"141",1232,1,1.18577392266,"left",-1.70495829122276,-0.184748744069141,-0.184748744069141
"142",1232,1,1.77032266286,"right",-1.49995328626612,0.0713844627876641,0.0713844627876641
"143",1232,1,0.918171453864,"right",1.16511177817026,0.0680815581197099,0.0680815581197099
"144",1232,1,1.703550617,"right",0.673099766274316,-0.0956238982491379,-0.0956238982491379
"145",1232,1,0.885835193161,"left",-1.0489422753615,-0.103033773915362,-0.103033773915362
"146",1232,1,0.935168186672,"right",-1.08994327635283,0.16668873768177,0.16668873768177
"147",1232,1,1.16947096307,"left",-0.187921254543592,0.0177992379317608,0.0177992379317608
"148",1232,1,0.968773378224,"left",0.386092759335014,-0.0678843805795697,-0.0678843805795697
"149",1232,0,1.4196730647,"right",0.0170837504130532,-0.00774556783549511,0.00774556783549511
"150",1232,1,2.17158101218,"right",-0.351925258508908,0.0185073849291858,0.0185073849291858
"151",1232,1,0.852009268514,"left",-0.515929262474223,-0.225226970554369,-0.225226970554369
"152",1232,1,1.05224547568,"left",1.00110777420495,-0.0881063855864689,-0.0881063855864689
"153",1232,1,1.23594718107,"left",-0.310924257517578,0.127197456750026,0.127197456750026
"154",1232,1,1.93768841248,"right",-0.310924257517579,0.18098286077349,0.18098286077349
"155",1232,1,1.2697153624,"left",-0.0239172505782758,0.0688239027644354,0.0688239027644354
"156",1232,1,2.7889424666,"right",-0.515929262474223,-0.146306841073884,-0.146306841073884
"157",1232,1,1.35281283938,"left",-1.25394728031814,0.0725332420247674,0.0725332420247674
"158",1232,1,1.13578669446,"right",-0.679933266439539,0.0231920492376101,0.0231920492376101
"159",1232,1,1.40342813289,"right",-0.597931264456881,-0.0713078416928949,-0.0713078416928949
"160",1232,1,1.30264811447,"right",0.222088755369698,0.0160046318934665,0.0160046318934665
"161",1232,1,2.30455449746,"right",0.632098765282988,0.0676943395379958,0.0676943395379958
"162",1232,1,1.98739943986,"right",-1.54095428725745,-0.0277354225887449,-0.0277354225887449
"163",1232,1,0.818482869576,"left",1.16511177817027,-0.0924356042475492,-0.0924356042475492
"164",1232,1,1.25263869918,"left",1.16511177817027,-0.242238285306814,-0.242238285306814
"165",1232,1,1.21923063138,"left",1.04210877519628,-0.0424211607927882,-0.0424211607927882
"166",1232,1,1.43628436794,"left",-0.187921254543592,-0.0919973744803659,-0.0919973744803659
"167",1232,1,2.52169840463,"right",-0.556930263465552,0.00724649130225871,0.00724649130225871
"168",1232,1,0.968356090271,"left",0.263089756361027,-0.290642728299435,-0.290642728299435
"169",1232,0,1.30266176806,"right",-0.679933266439539,-0.012126505944832,0.012126505944832
"170",1232,1,2.60519695593,"right",-1.58195528824878,0.00897429919511518,0.00897429919511518
"171",1232,1,1.03556675782,"left",0.222088755369698,-0.0574120591622609,-0.0574120591622609
"172",1232,1,1.78699000272,"right",-0.0649182515696048,0.0699185658777722,0.0699185658777722
"173",1232,1,1.93725348864,"left",0.0990857523957112,-0.0921795854603702,-0.0921795854603702
